,predict_1,predict_2,predict_3,predict_4,predict_5,predict_6,predict_7,predict_8,predict_9,predict_10,predict_11,predict_12
2021-01-03 13:00:00,-0.4402636649100054,-0.5420182136407056,-0.5992041646825337,-0.4632777116094551,-0.2805371791572824,-0.196365788973534,-0.4044961009667825,-0.4672220715081914,-0.3428266127007941,-0.3812488565640466,-0.2621400866687377,-0.4761531357475988
2021-01-03 14:00:00,-0.5420182136407056,-0.5992041646825337,-0.4632777116094551,-0.2805371791572824,-0.196365788973534,-0.4044961009667825,-0.4672220715081914,-0.3428266127007941,-0.3812488565640466,-0.2621400866687377,-0.4761531357475988,-0.2724700423001095
2021-01-03 15:00:00,-0.5992041646825337,-0.4632777116094551,-0.2805371791572824,-0.196365788973534,-0.4044961009667825,-0.4672220715081914,-0.3428266127007941,-0.3812488565640466,-0.2621400866687377,-0.4761531357475988,-0.2724700423001095,-0.3322229369626027
2021-01-03 16:00:00,-0.4632777116094551,-0.2805371791572824,-0.196365788973534,-0.4044961009667825,-0.4672220715081914,-0.3428266127007941,-0.3812488565640466,-0.2621400866687377,-0.4761531357475988,-0.2724700423001095,-0.3322229369626027,-0.320050917055284
2021-01-03 17:00:00,-0.2805371791572824,-0.196365788973534,-0.4044961009667825,-0.4672220715081914,-0.3428266127007941,-0.3812488565640466,-0.2621400866687377,-0.4761531357475988,-0.2724700423001095,-0.3322229369626027,-0.320050917055284,-0.3671871020613275
2021-01-03 18:00:00,-0.196365788973534,-0.4044961009667825,-0.4672220715081914,-0.3428266127007941,-0.3812488565640466,-0.2621400866687377,-0.4761531357475988,-0.2724700423001095,-0.3322229369626027,-0.320050917055284,-0.3671871020613275,-0.2156011425971471
2021-01-03 19:00:00,-0.4044961009667825,-0.4672220715081914,-0.3428266127007941,-0.3812488565640466,-0.2621400866687377,-0.4761531357475988,-0.2724700423001095,-0.3322229369626027,-0.320050917055284,-0.3671871020613275,-0.2156011425971471,-0.4078568074862772
2021-01-03 20:00:00,-0.4672220715081914,-0.3428266127007941,-0.3812488565640466,-0.2621400866687377,-0.4761531357475988,-0.2724700423001095,-0.3322229369626027,-0.320050917055284,-0.3671871020613275,-0.2156011425971471,-0.4078568074862772,-0.2719651653646766
2021-01-03 21:00:00,-0.3428266127007941,-0.3812488565640466,-0.2621400866687377,-0.4761531357475988,-0.2724700423001095,-0.3322229369626027,-0.320050917055284,-0.3671871020613275,-0.2156011425971471,-0.4078568074862772,-0.2719651653646766,-0.2667184795728401
2021-01-03 22:00:00,-0.3812488565640466,-0.2621400866687377,-0.4761531357475988,-0.2724700423001095,-0.3322229369626027,-0.320050917055284,-0.3671871020613275,-0.2156011425971471,-0.4078568074862772,-0.2719651653646766,-0.2667184795728401,-0.6160787582916644
2021-01-03 23:00:00,-0.2621400866687377,-0.4761531357475988,-0.2724700423001095,-0.3322229369626027,-0.320050917055284,-0.3671871020613275,-0.2156011425971471,-0.4078568074862772,-0.2719651653646766,-0.2667184795728401,-0.6160787582916644,-0.2863924523873324
2021-01-04 00:00:00,-0.4761531357475988,-0.2724700423001095,-0.3322229369626027,-0.320050917055284,-0.3671871020613275,-0.2156011425971471,-0.4078568074862772,-0.2719651653646766,-0.2667184795728401,-0.6160787582916644,-0.2863924523873324,-0.3392223327189925
2021-01-04 01:00:00,-0.2724700423001095,-0.3322229369626027,-0.320050917055284,-0.3671871020613275,-0.2156011425971471,-0.4078568074862772,-0.2719651653646766,-0.2667184795728401,-0.6160787582916644,-0.2863924523873324,-0.3392223327189925,-0.3287589664249919
2021-01-04 02:00:00,-0.3322229369626027,-0.320050917055284,-0.3671871020613275,-0.2156011425971471,-0.4078568074862772,-0.2719651653646766,-0.2667184795728401,-0.6160787582916644,-0.2863924523873324,-0.3392223327189925,-0.3287589664249919,-0.3176523992052069
2021-01-04 03:00:00,-0.320050917055284,-0.3671871020613275,-0.2156011425971471,-0.4078568074862772,-0.2719651653646766,-0.2667184795728401,-0.6160787582916644,-0.2863924523873324,-0.3392223327189925,-0.3287589664249919,-0.3176523992052069,-0.3005767945432315
2021-01-04 04:00:00,-0.3671871020613275,-0.2156011425971471,-0.4078568074862772,-0.2719651653646766,-0.2667184795728401,-0.6160787582916644,-0.2863924523873324,-0.3392223327189925,-0.3287589664249919,-0.3176523992052069,-0.3005767945432315,-0.2700846361724268
2021-01-04 05:00:00,-0.2156011425971471,-0.4078568074862772,-0.2719651653646766,-0.2667184795728401,-0.6160787582916644,-0.2863924523873324,-0.3392223327189925,-0.3287589664249919,-0.3176523992052069,-0.3005767945432315,-0.2700846361724268,-0.3731208960607415
2021-01-04 06:00:00,-0.4078568074862772,-0.2719651653646766,-0.2667184795728401,-0.6160787582916644,-0.2863924523873324,-0.3392223327189925,-0.3287589664249919,-0.3176523992052069,-0.3005767945432315,-0.2700846361724268,-0.3731208960607415,-0.6778858057464566
2021-01-04 07:00:00,-0.2719651653646766,-0.2667184795728401,-0.6160787582916644,-0.2863924523873324,-0.3392223327189925,-0.3287589664249919,-0.3176523992052069,-0.3005767945432315,-0.2700846361724268,-0.3731208960607415,-0.6778858057464566,-0.5092304351306839
2021-01-04 08:00:00,-0.2667184795728401,-0.6160787582916644,-0.2863924523873324,-0.3392223327189925,-0.3287589664249919,-0.3176523992052069,-0.3005767945432315,-0.2700846361724268,-0.3731208960607415,-0.6778858057464566,-0.5092304351306839,-0.4021808506230309
2021-01-04 09:00:00,-0.6160787582916644,-0.2863924523873324,-0.3392223327189925,-0.3287589664249919,-0.3176523992052069,-0.3005767945432315,-0.2700846361724268,-0.3731208960607415,-0.6778858057464566,-0.5092304351306839,-0.4021808506230309,-0.342482445933163
2021-01-04 10:00:00,-0.2863924523873324,-0.3392223327189925,-0.3287589664249919,-0.3176523992052069,-0.3005767945432315,-0.2700846361724268,-0.3731208960607415,-0.6778858057464566,-0.5092304351306839,-0.4021808506230309,-0.342482445933163,-0.5950276071461258
2021-01-04 11:00:00,-0.3392223327189925,-0.3287589664249919,-0.3176523992052069,-0.3005767945432315,-0.2700846361724268,-0.3731208960607415,-0.6778858057464566,-0.5092304351306839,-0.4021808506230309,-0.342482445933163,-0.5950276071461258,-0.3623776043979564
2021-01-04 12:00:00,-0.3287589664249919,-0.3176523992052069,-0.3005767945432315,-0.2700846361724268,-0.3731208960607415,-0.6778858057464566,-0.5092304351306839,-0.4021808506230309,-0.342482445933163,-0.5950276071461258,-0.3623776043979564,-0.6347400038563307
2021-01-04 13:00:00,-0.3176523992052069,-0.3005767945432315,-0.2700846361724268,-0.3731208960607415,-0.6778858057464566,-0.5092304351306839,-0.4021808506230309,-0.342482445933163,-0.5950276071461258,-0.3623776043979564,-0.6347400038563307,-0.3182408305496834
2021-01-04 14:00:00,-0.3005767945432315,-0.2700846361724268,-0.3731208960607415,-0.6778858057464566,-0.5092304351306839,-0.4021808506230309,-0.342482445933163,-0.5950276071461258,-0.3623776043979564,-0.6347400038563307,-0.3182408305496834,-0.2489165602919334
2021-01-04 15:00:00,-0.2700846361724268,-0.3731208960607415,-0.6778858057464566,-0.5092304351306839,-0.4021808506230309,-0.342482445933163,-0.5950276071461258,-0.3623776043979564,-0.6347400038563307,-0.3182408305496834,-0.2489165602919334,-0.6676075980185244
2021-01-04 16:00:00,-0.3731208960607415,-0.6778858057464566,-0.5092304351306839,-0.4021808506230309,-0.342482445933163,-0.5950276071461258,-0.3623776043979564,-0.6347400038563307,-0.3182408305496834,-0.2489165602919334,-0.6676075980185244,-0.4876314883593987
2021-01-04 17:00:00,-0.6778858057464566,-0.5092304351306839,-0.4021808506230309,-0.342482445933163,-0.5950276071461258,-0.3623776043979564,-0.6347400038563307,-0.3182408305496834,-0.2489165602919334,-0.6676075980185244,-0.4876314883593987,-0.557139648706859
2021-01-04 18:00:00,-0.5092304351306839,-0.4021808506230309,-0.342482445933163,-0.5950276071461258,-0.3623776043979564,-0.6347400038563307,-0.3182408305496834,-0.2489165602919334,-0.6676075980185244,-0.4876314883593987,-0.557139648706859,-0.6357930343044964
2021-01-04 19:00:00,-0.4021808506230309,-0.342482445933163,-0.5950276071461258,-0.3623776043979564,-0.6347400038563307,-0.3182408305496834,-0.2489165602919334,-0.6676075980185244,-0.4876314883593987,-0.557139648706859,-0.6357930343044964,-0.5955213367683898
2021-01-04 20:00:00,-0.342482445933163,-0.5950276071461258,-0.3623776043979564,-0.6347400038563307,-0.3182408305496834,-0.2489165602919334,-0.6676075980185244,-0.4876314883593987,-0.557139648706859,-0.6357930343044964,-0.5955213367683898,-0.8860309959711951
2021-01-04 21:00:00,-0.5950276071461258,-0.3623776043979564,-0.6347400038563307,-0.3182408305496834,-0.2489165602919334,-0.6676075980185244,-0.4876314883593987,-0.557139648706859,-0.6357930343044964,-0.5955213367683898,-0.8860309959711951,-0.5501979437574047
2021-01-04 22:00:00,-0.3623776043979564,-0.6347400038563307,-0.3182408305496834,-0.2489165602919334,-0.6676075980185244,-0.4876314883593987,-0.557139648706859,-0.6357930343044964,-0.5955213367683898,-0.8860309959711951,-0.5501979437574047,-0.509098394760073
2021-01-04 23:00:00,-0.6347400038563307,-0.3182408305496834,-0.2489165602919334,-0.6676075980185244,-0.4876314883593987,-0.557139648706859,-0.6357930343044964,-0.5955213367683898,-0.8860309959711951,-0.5501979437574047,-0.509098394760073,-0.5699927090045371
2021-01-05 00:00:00,-0.3182408305496834,-0.2489165602919334,-0.6676075980185244,-0.4876314883593987,-0.557139648706859,-0.6357930343044964,-0.5955213367683898,-0.8860309959711951,-0.5501979437574047,-0.509098394760073,-0.5699927090045371,-0.5244820095613599
2021-01-05 01:00:00,-0.2489165602919334,-0.6676075980185244,-0.4876314883593987,-0.557139648706859,-0.6357930343044964,-0.5955213367683898,-0.8860309959711951,-0.5501979437574047,-0.509098394760073,-0.5699927090045371,-0.5244820095613599,-0.4948011620199252
2021-01-05 02:00:00,-0.6676075980185244,-0.4876314883593987,-0.557139648706859,-0.6357930343044964,-0.5955213367683898,-0.8860309959711951,-0.5501979437574047,-0.509098394760073,-0.5699927090045371,-0.5244820095613599,-0.4948011620199252,-0.3931965511231977
2021-01-05 03:00:00,-0.4876314883593987,-0.557139648706859,-0.6357930343044964,-0.5955213367683898,-0.8860309959711951,-0.5501979437574047,-0.509098394760073,-0.5699927090045371,-0.5244820095613599,-0.4948011620199252,-0.3931965511231977,-0.5144618424536236
2021-01-05 04:00:00,-0.557139648706859,-0.6357930343044964,-0.5955213367683898,-0.8860309959711951,-0.5501979437574047,-0.509098394760073,-0.5699927090045371,-0.5244820095613599,-0.4948011620199252,-0.3931965511231977,-0.5144618424536236,-0.4091078708116591
2021-01-05 05:00:00,-0.6357930343044964,-0.5955213367683898,-0.8860309959711951,-0.5501979437574047,-0.509098394760073,-0.5699927090045371,-0.5244820095613599,-0.4948011620199252,-0.3931965511231977,-0.5144618424536236,-0.4091078708116591,-0.4267600700041737
2021-01-05 06:00:00,-0.5955213367683898,-0.8860309959711951,-0.5501979437574047,-0.509098394760073,-0.5699927090045371,-0.5244820095613599,-0.4948011620199252,-0.3931965511231977,-0.5144618424536236,-0.4091078708116591,-0.4267600700041737,-0.5340474939238472
2021-01-05 07:00:00,-0.8860309959711951,-0.5501979437574047,-0.509098394760073,-0.5699927090045371,-0.5244820095613599,-0.4948011620199252,-0.3931965511231977,-0.5144618424536236,-0.4091078708116591,-0.4267600700041737,-0.5340474939238472,-0.6343482971972804
