,sink_p1,sink_p4,sink_p7,sink_p8,sink_p10,sink_p11,sink_p13,sink_p14,sink_p16,sink_p17,sink_p20,sink_p21,sink_p23,sink_p24,sink_p26,sink_p27,sink_p29,sink_p30,sink_p31,sink_p32
2021-01-02 14:00:00,0.9057109004739335,1.0598692276256643,0.6978149446992177,0.7388236646157283,0.7408636052119262,0.5805418120559157,0.7907765830271045,0.6460398816451695,0.5955487524959227,0.5903559776932942,0.9149059559232543,0.6248619038939788,0.5868886384917354,0.7722548961951127,0.9368326635574841,0.5610899241923266,0.9308383124031425,0.8882029992910258,0.5970801178895129,0.6589868000186884
2021-01-02 15:00:00,0.9328909952606635,1.0526971802206784,0.7146344753169679,0.7871108293206874,0.7253920955484462,0.5038106164255873,1.0262487767199198,0.7017853015318746,0.4681781639597962,0.7646699519611599,1.0216043468212805,0.6071845132742986,0.9145772363253108,0.7065409800944003,1.055944176757241,1.0428336309015682,0.7273634226801511,0.7632844983838496,1.0905242116805214,0.5752305061020396
2021-01-02 16:00:00,0.9302606635071089,1.0989170412750306,0.7427974103048286,0.626179612243357,0.8989373919742458,0.6504903229275814,0.7526552301437371,0.9411252280077052,0.610381135036098,0.40549887769981197,1.0827970516088747,0.6985584214032463,0.4476634009735328,0.9726676263924353,1.0549790448237053,0.5314273238887419,0.9092160389834746,0.8861237326321948,0.6019538543985105,0.5029532321139288
2021-01-02 17:00:00,0.9285071090047392,1.0805884756845117,0.7142433234421365,0.6374765396948976,0.9571894689344915,0.5041230696294743,0.9720542670762436,1.1048184354103245,0.4793766884407173,0.6396761605491995,1.3979571582721266,0.4396557690109351,0.5859885826479013,1.2745603093983948,0.6420027236111613,0.6484172181793558,1.1959668835405335,0.48370216191642523,0.7327546555684035,0.708217362790944
2021-01-02 18:00:00,0.9118483412322275,1.1005108295872497,0.7189371459401133,0.6524238509980673,1.0061209010132133,0.5148361067398404,0.9475414334992119,1.0297513908817275,0.4988720439975186,0.6802057373511431,1.3098894122385913,0.4781322058260163,0.8096094716852553,1.3190431014611819,0.6329543606537206,0.8739935162261838,1.6484454753265638,0.6381647924168752,0.7146272607418946,0.9128066299399545
2021-01-02 19:00:00,0.9065876777251184,1.0646505925623213,0.7255867278122472,0.5777316865202079,0.7565748004645881,0.6467550646655983,0.65754994949272,0.6603681329773938,0.6283140355454317,0.3902690527994727,0.8759412156956451,0.6310623269803844,0.32093498399773773,0.611334191484138,0.8617925652976832,0.3303868844850948,0.6289246847352918,0.898770721229851,0.30153228228149553,0.34605065789598094
2021-01-02 20:00:00,0.882914691943128,1.0455251328156927,0.7197194496897761,0.7638271561417801,0.772784518198043,0.6052119890270242,1.1117318029068877,0.9111929071616444,0.68400678421044,0.7056204385450506,1.148970315485269,0.8314133772270821,0.8396523627956829,1.0250805665464977,1.4536752963161779,0.842989148351999,1.358511240826692,1.2767196877161446,0.8408843199480572,0.8511349096233418
2021-01-02 21:00:00,0.8653791469194312,1.039946873722926,0.6950768815753979,0.6564530360950666,0.9985879606936657,0.5567001965145143,0.7016847985930665,1.1481496269416716,0.4642027956018314,0.557370497190688,1.2859075515034206,0.49978356062149576,0.5872876458154122,1.0556751180249582,0.7400746747771765,0.5581001161504732,1.2110305216540285,0.7747362176258897,0.5171202759813208,0.8516308049849574
2021-01-02 22:00:00,0.8627488151658768,1.0263996730690643,0.6637847315888858,0.5914729183061797,0.8549015462421521,0.5842283893265999,0.6930392766892849,0.7171771047743188,0.6904605597182654,0.5084428648905672,0.8771120288292834,0.8004282403285354,0.5410815112939493,0.7655044835487202,1.045019647212665,0.4773896484061714,0.930885123667015,0.9226059327276854,0.5286384969992244,0.7028435091790451
2021-01-02 23:00:00,0.8531042654028436,1.0479158152840213,0.6731723765848395,0.7278494769886025,0.8090720148814421,0.5595061328076659,0.9925103842689699,0.8415190228786614,0.6011968979786231,0.6431216408814837,0.9405804330227012,0.5912117261035361,0.6853826286029397,0.7203720784328924,0.897539855281553,0.625152362870982,0.8825710113409005,0.6669418443734418,0.6915299562362184,0.4942670861457729
2021-01-03 00:00:00,0.8732701421800948,1.0678381691867596,0.6923388184515781,0.7339002287890042,0.827706039849787,0.5209734316795109,0.8249487860779846,0.933748157705949,0.586858026404735,0.618467749586423,0.9467827319021641,0.5911707978761037,0.5184252157436516,0.8510813979226863,1.0647273234628265,0.5593360265583189,1.1411582331452623,0.8046889381706667,0.49558693579566315,0.769976670669625
2021-01-03 01:00:00,0.8618720379146919,1.0192276256640784,0.6676962503371999,0.729838553872106,0.7612592341405633,0.5913509783225829,0.7933791802333142,0.642494916294561,0.5088054582641217,0.5849446139615719,0.8472027108330419,0.5333686607257713,0.6042337081277362,0.7732805749917673,0.8881184228791367,0.6787319388077844,0.7762597021036679,0.9369883260219471,0.6058869718662898,0.6037114460119694
2021-01-03 02:00:00,0.851350710900474,0.9777891295463832,0.6387510115996762,0.6000024481911576,0.7795236385760357,0.4522598096867376,0.7956213621990061,0.6620475482423828,0.40622754809470196,0.4839004561221936,0.7496928462680046,0.5254076249017092,0.5725578266738108,0.695694567753028,0.8471747107065041,0.5554171328311873,0.7447346148589407,0.6665068020697287,0.5687787052284146,0.4237644836042038
2021-01-03 03:00:00,0.8785308056872038,0.9658357172047405,0.674736984084165,0.5836114158620186,0.9206685965596743,0.571821737287344,0.675220368680428,0.9912678500434368,0.6375718381012683,0.4103685783786987,0.9999515447694636,0.6097825783422605,0.4089852875656315,0.7505523246368615,1.0568153745970346,0.36966643362687257,0.732392979543121,0.9258061434405757,0.4093910210559228,0.5794101283422596
2021-01-03 04:00:00,0.882914691943128,0.991336330200245,0.7009441596978689,0.7213139979762314,0.6654177331014188,0.5305448282909803,1.0038229230815505,0.601370312809478,0.5029009841532438,0.7529351603942538,0.8942224131787903,0.5763337106784374,0.8322630105703286,0.7598339347794345,0.9924867350307229,0.9463308745518063,0.9523888589184161,0.9250967173217405,0.7658997222758764,0.5650598714891404
2021-01-03 05:00:00,0.9495497630331753,1.0455251328156927,0.7142433234421365,0.8785469289815595,0.7325040353234796,0.643196993303289,1.1282253739831,0.5994534891604488,0.5567838146940066,0.6854382602194935,0.8921596925699657,0.513439929122669,0.654597691673734,0.67876724743288,0.8990279159053554,0.710410880870777,0.7668183183227695,0.7835455253326138,0.6936632251285187,0.5076315331352445
2021-01-03 06:00:00,1.015308056872038,1.0973232529628116,0.7447531696789856,0.9332443461093797,0.9168175293366391,0.5114832645284185,1.008549393082618,0.9901570244182923,0.5062481915012411,0.6640694895709366,1.1791614701883928,0.5923520385148816,0.6992154571753433,0.9436879305638453,1.017581682083257,0.8268411466513165,0.9147608661189081,1.020037917891693,0.807865688621359,0.6372517286680464
2021-01-03 07:00:00,1.015308056872038,1.137964854924397,0.7690045859185325,0.8627137728157719,0.9800663620568251,0.5660331561126823,1.0356681455066363,0.8691560414088286,0.5110223224537453,0.5576647795903474,1.0034339168751876,0.46788633974513055,0.47356621326383236,0.802590791105111,0.8755766598787652,0.42342087948443596,1.032372798280858,0.7220675855773536,0.37017203262810777,0.7239860098530121
2021-01-03 08:00:00,1.0468720379146919,1.184981610134859,0.7717426490423523,0.9655464098909793,1.0896272068533874,0.5656556857236473,1.0878032064356509,1.1270034184612918,0.65376872007906,0.6086371711480395,1.1888723076276515,0.8467218069695113,0.6998238777653917,1.163233242125995,1.400047078766091,0.7110407593679163,1.4245896997568406,1.0777249352463616,0.8212309689362332,1.0134805848521933
2021-01-03 09:00:00,1.0012796208530805,1.137964854924397,0.7600080927974103,0.7207597764230321,1.0165283714387834,0.6635922929811781,1.1102901060444497,1.1116414558404768,0.639203823934795,0.6830642415962138,1.4996674034041215,0.579556779690238,0.6051533700619983,1.10858580099534,1.0021540286943331,0.5175733560816755,1.4021477787902044,1.0533967051279465,0.4185772213820376,0.8781834666520407
2021-01-03 10:00:00,0.9688388625592418,1.0893543114017163,0.7275424871864041,0.7572689459569143,0.7352825052558647,0.5068744380930968,0.8277573050169836,0.7480263764374698,0.41419339552683776,0.5520667931738698,1.1111626164102477,0.5300048878857561,0.6154295087667643,0.8444427442122139,0.7802974627342928,0.528658115708051,0.8308773442167032,0.6225362447129993,0.5717353817802455,0.5213720436339634
2021-01-03 11:00:00,0.9469194312796209,1.043134450347364,0.6669139465875371,0.7436931795506748,0.6906527525238804,0.46928657997947587,0.8014231712617654,0.679883430886127,0.4156974734415189,0.5247678778338857,0.8165741864193284,0.404315670090816,0.5362749372498029,0.7647638439381439,0.7186954818662371,0.4772042557246719,0.7973536093249604,0.7186366940771503,0.4912588878419501,0.5314299030689533
2021-01-03 12:00:00,0.9285071090047392,1.0104617899468737,0.6766927434583221,0.8582879006176933,0.9313402253105584,0.4743387110970307,1.2752776780508075,0.8748229768383704,0.5520643026793667,0.9378761138966808,1.1898126295634575,0.5685963618098864,0.9339726611075683,0.8325933249541776,1.0064934217478638,1.0762641716209862,0.8639216084783532,0.7540380137535341,0.9146132446368191,0.6669301596863377
2021-01-03 13:00:00,0.9188625592417061,1.0192276256640784,0.6719989209603453,0.7763897649287498,0.9448178476749087,0.5636760473162944,1.0522878596310343,1.0224834843547814,0.6013924132201425,0.8336368695911566,1.234820334364856,0.542913527068019,0.9999422975715854,1.1563835839124788,0.971994336418147,1.1760311213677455,1.190511719116821,0.7595201874063543,0.9821525616491421,0.6569500081690913
2021-01-03 14:00:00,0.9477962085308058,1.0407437678790357,0.6923388184515781,0.6938142477019689,0.9982112025408786,0.4700060508701429,0.9077059928078103,0.9341131084256049,0.4247154586046139,0.5571753802705826,1.3758152518407545,0.41393661328454445,0.48201964053375335,1.1253621362718664,0.6594831919804791,0.41630264395417516,1.2076239899816208,0.5064791093556265,0.37672626860075387,0.8519623197972847
2021-01-03 15:00:00,0.9311374407582939,1.013649366571312,0.6860803884542757,0.83375953367229,0.7680857877434266,0.43964703463891597,1.1283774619971825,0.7931581320408991,0.5016828578966652,0.6963641725652154,1.0810245044777271,0.5360012815308104,0.7751063469166843,0.950816852423418,0.7372856435877878,0.7881391240325155,1.1727502499065485,0.5949728171870389,0.855930115525362,0.7894716457812014
2021-01-03 16:00:00,0.9013270142180094,1.047118921127912,0.7173725384407876,0.8254975781664688,0.9858287941335417,0.6046517422966196,1.1266314972472513,1.0332305873724752,0.6520258805952472,0.6819430312557229,1.5334742835534292,0.7578358951950439,0.7448504096311616,1.3733340024002674,1.07700700402001,0.7127346488653403,1.298644007177207,1.0681304722764158,0.6240381964093523,0.8738910768403393
2021-01-03 17:00:00,0.9092180094786728,1.0917449938700448,0.7048556784461828,0.5755609296403604,1.0330611809969905,0.49631087350986663,0.5992565565626862,1.0811926951077104,0.5865352458633112,0.42903373185809435,1.366028165029609,0.6651366512179674,0.3774272730024669,1.178415008390314,1.0549930674269907,0.3539473372306715,1.1498820349372256,0.8035569150780865,0.40396690835430366,0.8939036889794733
2021-01-03 18:00:00,0.8627488151658768,1.0040866366979977,0.6860803884542757,0.5653563577537614,0.8784542811637206,0.5018828060186667,0.8273501986683415,0.7127118047572147,0.5997716776445978,0.5075072293789163,0.7684204059359574,0.5684284803527734,0.5758874414236825,0.5761511481686963,0.9821937189175294,0.4811535795281534,0.7423792033591394,0.7377786091914054,0.4864124424446804,0.4796913394906142
2021-01-03 19:00:00,0.8390758293838863,0.9785860237024927,0.680604262206636,0.7050330444229348,0.6513494004470421,0.6280863758293038,0.8257362821229308,0.5434953040126226,0.5448070213783935,0.45757969651064684,0.6238074812832531,0.6879312902884434,0.37153367450070823,0.4882349479059191,0.9125779469584426,0.35111763318661443,0.4892899230911157,0.6834425729606662,0.3237840879662417,0.26519575316572436
2021-01-03 20:00:00,0.8145260663507108,0.961851246424193,0.6676962503371999,0.7335953717387377,0.711905649528416,0.6168103977628699,0.9157721295232683,0.6887401233244101,0.6361591927018051,0.5965246534754184,0.8755778997502277,0.6606304192808653,0.5252455306610393,0.7964713145261695,0.8498670184887605,0.5673353071303242,0.9993262505705726,0.7390714597130528,0.5711577436434938,0.7414667990407269
2021-01-03 21:00:00,0.7882227488151659,0.9881487535758072,0.671607769085514,0.6114008957568622,0.7367433839250627,0.5525190304269391,0.8429626724200315,0.8401068596132062,0.4865329052443305,0.6428152662826623,1.0031231039854005,0.4332976386257053,0.6947316120535603,0.9889459272254076,0.7232865696532234,0.7746135967721518,1.3324236728170376,0.7146199153181114,0.8723292961918737,0.9998516425465777
2021-01-03 22:00:00,0.818909952606635,1.0056804250102167,0.6348394928513623,0.6751454272591969,0.75458032400515,0.44323286827441494,0.8252981995714587,0.6058670880428189,0.4078743958783066,0.6318557163441682,0.7556887234740449,0.3961658681753265,0.5840816386511907,0.5301090673795269,0.5950945484870136,0.5977290848644493,0.7132827254727483,0.6333856856362727,0.6566616899733461,0.4214823683310857
2021-01-03 23:00:00,0.7584123222748815,0.9626481405803025,0.6344483409765308,0.6063207676562494,0.8563734713110063,0.5507844092803699,0.9161900978810724,0.6913117320940044,0.5625875999986911,0.635285584217598,1.0055382141924472,0.5770399256944979,0.6532204684908705,0.8886465798357714,0.9496479048270543,0.535545489959478,0.8344145814803171,0.9203494245526975,0.44326052350744555,0.5790632990461505
