,sink_m1,sink_m4,sink_m7,sink_m8,sink_m10,sink_m11,sink_m13,sink_m14,sink_m16,sink_m17,sink_m20,sink_m21,sink_m23,sink_m24,sink_m26,sink_m27,sink_m29,sink_m30,sink_m31,sink_m32
2019-02-17 13:00:00,-0.47330655970929436,-0.7662632935591087,-0.3621361609049209,-0.5550379277699097,-0.3706670398779639,-0.4585473631663416,-0.4692441664703356,-0.6500717880532796,-0.2741881132186585,-0.6009579631928197,-0.4136465906815337,-0.4979413276762307,-0.2720085386956101,-0.6722529133567915,-0.41502112841230665,-0.5264235399788247,-0.5501695563509154,-0.5178594501002204,-0.3458021096802175,-0.5897564210494622
2019-02-17 14:00:00,-0.4558961606312007,-0.6960257827670276,-0.3499678654562315,-0.5793037006175878,-0.3168771395401474,-0.5035018097855358,-0.43440262863442647,-0.5025146751769892,-0.249858234752298,-0.5245432707687615,-0.3758253615637047,-0.511096707145201,-0.2883860053294,-0.5533002796639439,-0.3807243978197134,-0.5177702213713685,-0.3948066398399908,-0.6427291724397811,-0.33711693642609536,-0.5457546486317918
2019-02-17 15:00:00,-0.43356975419920346,-0.6988662703358252,-0.32892839471080604,-0.5074156353876151,-0.33269149302579737,-0.5240627463114359,-0.36779330898832036,-0.5148119562205676,-0.25972062422092096,-0.39461225848595105,-0.41472380128926745,-0.4616311769861566,-0.25350314346757113,-0.4907281560128196,-0.40849294371932104,-0.3742043334288886,-0.2749050683288372,-0.5645961680659751,-0.21361563235403608,-0.28158956121221235
2019-02-17 16:00:00,-0.4122044548229134,-0.715256035505517,-0.33360054703375375,-0.48619415718904774,-0.3182917844913976,-0.4161400157414917,-0.42365069810927686,-0.4696302676420562,-0.22585550540986693,-0.4168380741174012,-0.32161534201278436,-0.5011948511670787,-0.22890499678616402,-0.4097136133337444,-0.3638645278022421,-0.34788044209358954,-0.28257673586578275,-0.510846464417896,-0.1764484275358263,-0.2881221645253381
2019-02-17 17:00:00,-0.43360289582181416,-0.7146484445817102,-0.3371440887217277,-0.6117890513942754,-0.32145904925100405,-0.5866639043152638,-0.522720486490045,-0.5311662678054411,-0.3450857681314094,-0.7506322579674714,-0.3850568158285982,-0.7013696416288063,-0.4502642110785393,-0.4767787979996235,-0.5837007172710209,-0.7927267072416063,-0.34729399982458037,-0.9662496496131708,-0.5000103898888727,-0.35521689051887056
2019-02-17 18:00:00,-0.43438724755693137,-0.7516507318415521,-0.35354590615924825,-0.4977805684570714,-0.4007219779245058,-0.44963132196300293,-0.3963477248672417,-0.7180090016161655,-0.2543394430830211,-0.41260652655294056,-0.471364191004033,-0.5123103136256563,-0.19233032736793923,-0.5917214345664757,-0.39316125091564624,-0.3431768369707512,-0.37677953391542957,-0.48731257906187253,-0.1806635213783774,-0.5367508305018814
2019-02-17 19:00:00,-0.4241464861702607,-0.7396052417770798,-0.36296906569667,-0.6352090784284296,-0.31721181734771076,-0.6329812875705224,-0.5519871750730377,-0.44371686569202334,-0.30319335731854014,-0.6935616871307578,-0.2802433263337205,-0.6682265602493164,-0.34117832514627777,-0.4247029923420717,-0.4854987605863633,-0.564491508427396,-0.2830884624100472,-0.668617558301635,-0.3121592149285172,-0.3476659221759843
2019-02-17 20:00:00,-0.4387508945339916,-0.7750581721812141,-0.35905096327394487,-0.5213283179297277,-0.4032357983261602,-0.6241386455001533,-0.3602984405106045,-0.7314658912677177,-0.3529409540363011,-0.4242689041835891,-0.6334564468001891,-0.5786986044923849,-0.26730970616963623,-0.7489558695296591,-0.42852095191025985,-0.5009380345534545,-0.4926061500318916,-0.6389857809810243,-0.31297866475573566,-0.6919586922169217
2019-02-17 21:00:00,-0.42738331797856116,-0.7614481354879389,-0.3521610171268134,-0.6633331195957725,-0.3467101279817549,-0.45003548804426025,-0.5366532539668275,-0.46568021837975504,-0.2775474175354647,-0.6065271966650491,-0.34114539159899887,-0.5475076485792635,-0.32392845707718,-0.44115432541284716,-0.5099941123285864,-0.610854619347197,-0.2658513755103567,-0.8455435397021157,-0.31413252447459555,-0.3116942884332042
2019-02-17 22:00:00,-0.4338238399725514,-0.7677518913224356,-0.34858790485451696,-0.5305539456955063,-0.4150177898329804,-0.5362620196437361,-0.4847646288347598,-0.753765065148787,-0.3214901677658943,-0.607678815978252,-0.6916849628605137,-0.7451861632844267,-0.3960748963862087,-0.903224684210993,-0.7174908009472782,-0.7764339167295018,-0.6511451822395637,-0.935706500741332,-0.39845394290533914,-0.7162296884982915
2019-02-17 23:00:00,-0.41337545882182075,-0.7524709795886915,-0.34055949121097095,-0.5197956622059405,-0.3932736806631693,-0.43294912975129324,-0.43898014524464746,-0.6982636050586067,-0.22811299088508102,-0.5901107688529775,-0.43717896128933637,-0.4032324200645422,-0.29078950815628357,-0.5162566300454227,-0.4079103314131417,-0.5244796513924658,-0.29160015175622483,-0.681386548752371,-0.34350190527662056,-0.3957252139396909
2019-02-18 00:00:00,-0.3960534374040219,-0.7268306426040391,-0.32549327849868115,-0.477888690483538,-0.4080086393403867,-0.5113404374322414,-0.40902560296634943,-0.702666576679007,-0.24997802975817932,-0.47134648280319913,-0.6086272208835442,-0.5409315427408721,-0.2639619411512716,-0.7499920071208107,-0.5609609454215977,-0.5442622384507959,-0.5985081500062166,-0.922868335339555,-0.2441663882255981,-0.6192106781373512
2019-02-18 01:00:00,-0.3831613462085045,-0.6885676041772978,-0.3091259600762034,-0.5774525821769159,-0.3151394829824488,-0.4292793685783013,-0.44952589979362667,-0.5027818319741861,-0.20355614578262862,-0.6337377441732985,-0.3335786460195039,-0.4470090441609461,-0.31695030945470304,-0.4258466705344455,-0.41462392638473744,-0.4716980507425445,-0.3194699921381492,-0.5040320390695736,-0.22357703224295403,-0.3893208862961405
2019-02-18 02:00:00,-0.3853818349234137,-0.6619399319414591,-0.3179675647886169,-0.5030876719499846,-0.414306896269422,-0.4196301931747854,-0.32024698583705313,-0.6341203112521978,-0.2645814269276788,-0.3833573802725619,-0.5716224248144253,-0.4808288502306036,-0.25327423557672213,-0.8087187353176609,-0.46529536641578595,-0.5200819548518545,-0.5958562051539729,-0.7856489089896469,-0.24405769194554935,-0.7933554471754195
2019-02-18 03:00:00,-0.38508356031991836,-0.6571551534164793,-0.31014121680460766,-0.5347805322979908,-0.3491210046525955,-0.4267760648907767,-0.33639466072408264,-0.6748067049361013,-0.19645719832196618,-0.42382423814186754,-0.5520332483110686,-0.4517270472061563,-0.2579740027565729,-0.7176930197927531,-0.40740912205297464,-0.4423079954496481,-0.4938076457407939,-0.5143743335101347,-0.22250289265163212,-0.618779288879516
2019-02-18 04:00:00,-0.38594524250779355,-0.6755803481809247,-0.3187363999810007,-0.5389608703377757,-0.4207680225071787,-0.4984294030284051,-0.43142890785669225,-0.7644677610402627,-0.21149676602426523,-0.5272112718975988,-0.5343918095534249,-0.33903713918705747,-0.2509200541808009,-0.641251448645238,-0.29107837301116396,-0.4725533224946297,-0.3749462197600205,-0.42772130913252143,-0.3006680096683983,-0.5093405757240439
2019-02-18 05:00:00,-0.39058506967327544,-0.678162609607104,-0.3191651734536763,-0.5197143896879947,-0.42651665798212085,-0.44657301817140865,-0.46098813823122237,-0.6618135573699134,-0.26784911568537983,-0.5922700573124803,-0.4819340266747045,-0.531094172374243,-0.2724957594122156,-0.6641203358941673,-0.49655405495440025,-0.42734302906804356,-0.40233813823357384,-0.8047197954209329,-0.23917581434280538,-0.433483908571631
2019-02-18 06:00:00,-0.4050458643390272,-0.6984257669160651,-0.31006236191308106,-0.6362215872873794,-0.3141318576082227,-0.4843282018540848,-0.43009793184495176,-0.5535133414040116,-0.20927447172023755,-0.5835482682840354,-0.352484075497147,-0.394921083995271,-0.35320557474523245,-0.496984741989594,-0.3862340461888433,-0.7043429368222319,-0.3139528931815393,-0.4903684104777859,-0.409364895525779,-0.365738314041372
2019-02-18 07:00:00,-0.3935346740856175,-0.7076915285041208,-0.33290070987145565,-0.42710430887680073,-0.3243363801655078,-0.4925967260256162,-0.38596391979280076,-0.43702103469466336,-0.2868526673083001,-0.4013924566341488,-0.34364134103837124,-0.5820054424528912,-0.22516389034496298,-0.473423505459977,-0.42284211606789224,-0.4045736840153363,-0.28755388908955165,-0.6641351103129963,-0.23609408987508868,-0.3474208123381602
2019-02-18 08:00:00,-0.3509587362385532,-0.6512767112286474,-0.2932071288492829,-0.5485255458220625,-0.3665176757649202,-0.49335253370128135,-0.48895749249117737,-0.5038748006477072,-0.25292063040134455,-0.511919856470109,-0.43723648800394305,-0.6035390654916264,-0.2538533349345055,-0.6530063121744725,-0.584131361502538,-0.40812086233846606,-0.4805465248214137,-0.8180777784500602,-0.1894655844712544,-0.6025389397184281
2019-02-18 09:00:00,-0.3029254778682793,-0.57127217633637,-0.26344926415945435,-0.35928669124194085,-0.27041104728981014,-0.3418236054262388,-0.2721692697381361,-0.37634541640073854,-0.20196122824740126,-0.340367214343182,-0.2508282392008287,-0.3482142179130691,-0.1839343888958646,-0.33407878688984505,-0.2546043355032305,-0.3306960144816354,-0.24642725187731473,-0.292026742037006,-0.1580854611340776,-0.2986115861456502
2019-02-18 10:00:00,-0.2567371031566614,-0.5034650292395166,-0.21620532727361524,-0.3505364375709714,-0.22162149780592758,-0.27722733734425836,-0.3036229356612819,-0.4158170039971427,-0.12201552370073993,-0.3937438944421711,-0.35300288176403655,-0.24874922763012394,-0.19405319602909601,-0.4060620261190364,-0.1883457868749824,-0.3293292114887978,-0.312720229804276,-0.2360919471314346,-0.1630485725146848,-0.3566593205067466
2019-02-18 11:00:00,-0.2368963184204581,-0.46635641356800855,-0.19711258666275142,-0.3078010056583933,-0.2950984204874618,-0.3430895904542932,-0.2015086572420009,-0.4571433535910105,-0.21366524163920061,-0.2745794583262937,-0.28749092659391456,-0.350042276334426,-0.1549657448173168,-0.4203539818472564,-0.32371870532968305,-0.24338543952124128,-0.32831901928065016,-0.3732035662009057,-0.11694803542863408,-0.4056284766501369
2019-02-18 12:00:00,-0.20963181021948396,-0.38522783546668826,-0.16711322886762284,-0.2955350778492695,-0.21740964607852778,-0.2860854157730691,-0.2286571961892143,-0.3437453118716515,-0.17129566656576267,-0.23453963093023675,-0.2547050925086841,-0.29404302283484757,-0.12506760188155167,-0.30140049474391767,-0.26512843935833685,-0.23818314541662136,-0.24960794780788362,-0.3595123516834909,-0.13292760386132038,-0.3212702385885003
2019-02-18 13:00:00,-0.1869850347689179,-0.34725340272875527,-0.15216037006190242,-0.2381412674457291,-0.21214362529458894,-0.2500999001749855,-0.20152630179995024,-0.3677383022173626,-0.11616825415305124,-0.2526874397360323,-0.2984324646104313,-0.2333190068599884,-0.11986308984710138,-0.486398826419384,-0.22534248076321012,-0.21267764977836254,-0.2929196115709258,-0.28005979751738425,-0.13722274402422974,-0.2974745327566659
2019-02-18 14:00:00,-0.16886761440846496,-0.27460071801454167,-0.12670009696027035,-0.2127087221793644,-0.14017105124334442,-0.18102623717266758,-0.1661521970794239,-0.23547099993969658,-0.09343432920836435,-0.20282207951241782,-0.1871467826541375,-0.1833229989655486,-0.09137309661123046,-0.22595984213220316,-0.14637608704105415,-0.15443514176297393,-0.1334476500862828,-0.1833336746048834,-0.09745621183489564,-0.1521162595218545
2019-02-18 15:00:00,-0.16345448271540286,-0.25088948221297624,-0.13220515407496705,-0.2352217451094207,-0.12295225238882262,-0.17233697387678515,-0.19721900980720106,-0.20735402844354495,-0.10850706102819278,-0.25813637448206966,-0.16359384302897595,-0.25676194411356673,-0.16653493045665504,-0.24606363264433612,-0.2346868633860385,-0.2800263400644798,-0.18195016665908445,-0.31201983110708476,-0.15468331522800732,-0.2480771579009811
2019-02-18 16:00:00,-0.18959217574761716,-0.28836265243876863,-0.13643867606379825,-0.2351223466421199,-0.1816070308658941,-0.19543085827619755,-0.2135891153629267,-0.30163093923969553,-0.08635254597565946,-0.23049316650242696,-0.2741156111737049,-0.20528995205493508,-0.10610780861641185,-0.30333473509416303,-0.17941456401492714,-0.1806428370903834,-0.22742305119547968,-0.2943687205411434,-0.08040914766838696,-0.31170069710742215
2019-02-18 17:00:00,-0.17678846221239472,-0.3581596598110896,-0.15480693735876194,-0.24064095276201874,-0.21156238603372574,-0.18419016950272898,-0.18533956261796428,-0.3403544445867252,-0.1081034250806741,-0.19986993598922936,-0.31022485740928013,-0.19354177895606073,-0.11396732884009685,-0.3691561557781844,-0.1535175441878528,-0.1848161489557783,-0.2732068905443452,-0.259223272276994,-0.11947703039405828,-0.3165632627076442
2019-02-18 18:00:00,-0.19488378815777388,-0.40416948251636936,-0.1781430568198978,-0.2212803450716869,-0.17326545624920203,-0.27942413195238797,-0.20228719742213797,-0.3139736396514091,-0.17199289541697912,-0.23458115972476026,-0.27627503332447023,-0.39778816573485937,-0.13288887532239715,-0.44007659281668854,-0.41258322402267805,-0.2430361498957178,-0.3079875729580207,-0.5444841386919984,-0.13059546403860336,-0.31303505420900685
2019-02-18 19:00:00,-0.20130221573669035,-0.40210367337542574,-0.18782249475478077,-0.3072097505906409,-0.20486463307951322,-0.3254960550435207,-0.26284432367988403,-0.33150452885819254,-0.14215619884075792,-0.35195023726987257,-0.2202485038392959,-0.29917271014269986,-0.1993961964500558,-0.3506556582291538,-0.25618663881408266,-0.3493999583151034,-0.2365693349117263,-0.30939040398882417,-0.17990456401342153,-0.3328920461628482
2019-02-18 20:00:00,-0.21374137142319646,-0.45078689614545603,-0.20740807843768547,-0.22881916116124437,-0.25152121918617776,-0.3225706480591892,-0.2094827182079776,-0.44607109478435436,-0.15314473390713693,-0.25841359713276746,-0.3324428403428408,-0.32597565244062393,-0.13308187671075675,-0.44165993488480726,-0.2802424522881711,-0.23228329372333692,-0.250235959157529,-0.4449018536807104,-0.1414551900496078,-0.25187143200243683
2019-02-18 21:00:00,-0.21026150104908503,-0.4061289632456467,-0.1897889386122239,-0.2557285670630995,-0.21697442820027016,-0.2653138152543205,-0.1910576417463386,-0.316840805472288,-0.12575491347108697,-0.20345480482964415,-0.20312856411538463,-0.21994776056854284,-0.09734049666981832,-0.31851910007196677,-0.1597713728892151,-0.16519029603357657,-0.21938958270429312,-0.21027816101245347,-0.07354632596524402,-0.3128421483042996
2019-02-18 22:00:00,-0.19158067310425225,-0.38633668890263595,-0.1726182859823195,-0.28010874337743175,-0.22400869811946175,-0.24792435502274224,-0.1978456747808233,-0.43074815748844586,-0.12775543281243468,-0.284740220997154,-0.3631477092914429,-0.21010876166330678,-0.12954212955534622,-0.4621434802001314,-0.16975901878610855,-0.19762675975871866,-0.3848126693608001,-0.2705538601502752,-0.11245545001169727,-0.4906655408383331
2019-02-18 23:00:00,-0.2014789710572801,-0.39900495966401045,-0.19276571076735077,-0.24648884374183047,-0.24553569330952832,-0.2866097315395643,-0.15588783277496734,-0.43679699780615105,-0.1776482486359832,-0.21748085817857596,-0.3709121816040352,-0.29719277246983367,-0.09700826429062669,-0.50228023530449,-0.22377183527330768,-0.15066741912734632,-0.30684317456378735,-0.30089002913506385,-0.06677786636498868,-0.3793490962181115
2019-02-19 00:00:00,-0.201490018264817,-0.3958151073140241,-0.1736828270179278,-0.25953129695075405,-0.17725988949021143,-0.25103749158670075,-0.16929623087388554,-0.28137298006868466,-0.15129716206822216,-0.20824341072517477,-0.25814239854746907,-0.2977161844946022,-0.10986085919189192,-0.33781196309841666,-0.22423191858844063,-0.20847164451541625,-0.20278724952832344,-0.2996642398454194,-0.09660541680084282,-0.2476473983325877
2019-02-19 01:00:00,-0.2070688580709321,-0.3847113831814523,-0.18284477972716784,-0.2658471364142988,-0.1714465448684413,-0.2576481769621798,-0.24060085327066721,-0.23712777577756342,-0.15201228313168277,-0.23972179321173287,-0.15169941227596373,-0.3158485860874423,-0.11395620600965325,-0.23702082157335183,-0.3202719358726101,-0.22922533082408594,-0.1877723504246572,-0.5384531774872069,-0.11326703785897939,-0.21766936471009682
2019-02-19 02:00:00,-0.24451889162089258,-0.4553590178471031,-0.20078426754945597,-0.30203772154042674,-0.206178716694188,-0.24141300137933766,-0.23754094085116295,-0.3769134051199503,-0.14404392690957937,-0.3103112787193546,-0.30873731639209284,-0.231830662344141,-0.18972638087887145,-0.42862135723111,-0.22794623123160948,-0.33023233819160114,-0.31232359615247046,-0.26962821303027984,-0.1637789903081409,-0.44933642519185535
2019-02-19 03:00:00,-0.2526496363680227,-0.4529134643787803,-0.2071518000402242,-0.34297500627690697,-0.24783915350897168,-0.24724262547560028,-0.21644040210283227,-0.4593795680090134,-0.10547749910178489,-0.28222508769080606,-0.3950894865595238,-0.2196905926932022,-0.1777320778215565,-0.4520478771745011,-0.20531764525139012,-0.261843335763347,-0.3471619786461399,-0.3234588228380281,-0.1568136084555022,-0.4665570338665291
2019-02-19 04:00:00,-0.2813723759638626,-0.5095105589313956,-0.23245929178952357,-0.3516892123373527,-0.28587967737444037,-0.30742114952568234,-0.2355056342496424,-0.5387954367713125,-0.18437700956692346,-0.26120527287379613,-0.41060076721625555,-0.3328230887798227,-0.16300270525337562,-0.6407642511057183,-0.33507605922942757,-0.26355821412736247,-0.531359689831859,-0.47292743580495117,-0.15054379753519762,-0.5912462868504987
2019-02-19 05:00:00,-0.31709904513807263,-0.5297433366941664,-0.2682889831268958,-0.4178429575489246,-0.2926636008365533,-0.4262053344387607,-0.26610317026743124,-0.44654626195363656,-0.18764303832514778,-0.31453532770586295,-0.3037110193202883,-0.3750823907792831,-0.1607413677105422,-0.44667421483190606,-0.2675670784427329,-0.26219946947169903,-0.2804400266011663,-0.376539629238036,-0.1616278274125486,-0.398165471632588
2019-02-19 06:00:00,-0.33854167496712084,-0.5299863730636892,-0.28017635802452195,-0.3692256111049811,-0.26540141694537056,-0.375664539845274,-0.24634248142688175,-0.4501378897083688,-0.16973851556361155,-0.32810565939122766,-0.33051980103100415,-0.3942144139905609,-0.16384456171098316,-0.40288367392740004,-0.36788106414960436,-0.2912377768231492,-0.2540132990214775,-0.45843291112256357,-0.17659416817233572,-0.2798177300105756
2019-02-19 07:00:00,-0.29525871583769747,-0.5390242880553174,-0.262409365277448,-0.3195290390349642,-0.23185186621331116,-0.4094268598863832,-0.22295768113243483,-0.3875093864417033,-0.2599674428002364,-0.29618714468235474,-0.2838313187853208,-0.6095061183706856,-0.1953077397696303,-0.37833293778959115,-0.5184629281182711,-0.28647173316289326,-0.2897586109479944,-0.6687875260065341,-0.18556241310015154,-0.3035714489762986
2019-02-19 08:00:00,-0.3034667910375856,-0.553727988411445,-0.26078298313971315,-0.3920384442643147,-0.32696084632130634,-0.4396547522968356,-0.266893802308695,-0.5488287966911669,-0.1953040032920858,-0.3317215872730768,-0.36625412292071274,-0.4035792140812486,-0.20281148894336806,-0.40989175932697675,-0.3832801981239344,-0.367603897835024,-0.3110160296478938,-0.6268699860784057,-0.18873536963034973,-0.3028347837365848
2019-02-19 09:00:00,-0.27392655808401795,-0.4651868010396802,-0.22302134695994064,-0.3874915178343449,-0.2161784372058589,-0.2778867842735455,-0.3518552621642505,-0.33197369369493374,-0.14235134710023672,-0.4233092996003724,-0.2596859945834337,-0.24132161804840033,-0.22420533060781708,-0.3125544472152925,-0.18490367263913418,-0.4166104767123908,-0.1921418615016185,-0.2520930318925014,-0.2621987339900464,-0.18709926240300095
2019-02-19 10:00:00,-0.23010228578528832,-0.44922234951665313,-0.19355918811333664,-0.3632550606360258,-0.23382719653111286,-0.26565347209541784,-0.23844339675356294,-0.30677458731577484,-0.15108906131244607,-0.289945272100809,-0.20907295537121565,-0.32458143273482154,-0.183560152863115,-0.25694371385915715,-0.3274392432375627,-0.3333273697195967,-0.14580576810601523,-0.45953074801363286,-0.14822217087020303,-0.20707835594442123
2019-02-19 11:00:00,-0.22700906767496712,-0.4122048724837159,-0.1793653076385592,-0.3022925562020691,-0.21574978267452363,-0.21309516632740771,-0.2719137047495058,-0.40877573344125145,-0.11239861538125487,-0.32050455274354445,-0.3331462985378614,-0.23185633671568864,-0.17333994634973654,-0.42501554410396986,-0.1918876068337639,-0.29076963952861,-0.3354451003510975,-0.233871045413649,-0.1613166431240794,-0.3783812301293082
2019-02-19 12:00:00,-0.20478208611080173,-0.36241279627773815,-0.1609871894821546,-0.23339416800885024,-0.17744476306332874,-0.25407708732352946,-0.20980524173371504,-0.2481287458752541,-0.1602596723857404,-0.23045568248539405,-0.20370093468260905,-0.3184613306493486,-0.12964471420712245,-0.2400617796671529,-0.2608868918927035,-0.22640137294626028,-0.1476724454270995,-0.4050685180716479,-0.11153966459964584,-0.15976309183029508
2019-02-19 13:00:00,-0.20110336600102682,-0.351263502825881,-0.1661472564464227,-0.2589027836025229,-0.20834649501690636,-0.2416438249846025,-0.21717213824987447,-0.3483077599000542,-0.11197831480529932,-0.30046498200253396,-0.21615683744557984,-0.23443246952125715,-0.16656918162015572,-0.34864170403489403,-0.2431399592936315,-0.2887188986557321,-0.2684555903284007,-0.2854175659644808,-0.16911848462852877,-0.3586875505970406
2019-02-19 14:00:00,-0.19243130808459058,-0.32878263864502455,-0.15604890190030496,-0.21159459033952308,-0.16430693069604085,-0.2236364919812543,-0.13662057928404006,-0.29339132018958725,-0.1199957476368304,-0.17632259688918725,-0.2249720171630129,-0.23817434092149858,-0.08278747190634005,-0.3472142262305102,-0.21972316849494425,-0.13804983459687514,-0.27416826349561607,-0.3412216337506106,-0.08404274772110328,-0.3555322944540545
2019-02-19 15:00:00,-0.19317147098956025,-0.317861191789595,-0.14955815864152655,-0.2863895050102394,-0.16256896426315176,-0.230393872457321,-0.2583009144302196,-0.2752908632477988,-0.13288998823702144,-0.29517108303201284,-0.1908753657459689,-0.2950702993723851,-0.18766981746091024,-0.28925034322213683,-0.29514085201379753,-0.2792771714669611,-0.22878688338427225,-0.4553939199700779,-0.1769263239937534,-0.25656873068832364
2019-02-19 16:00:00,-0.19799910068316875,-0.35439259608348656,-0.1648905066127184,-0.21293079393137013,-0.16100264964017882,-0.2544401160203372,-0.13746958789585842,-0.2690312168436,-0.13939152874438182,-0.18792165696690344,-0.1846257128287318,-0.2804216996439663,-0.12244929386332713,-0.23531867622657882,-0.2417778355237687,-0.22626906938411126,-0.14078770851317873,-0.3999155064051075,-0.13426826369875172,-0.13511560629655045
2019-02-19 17:00:00,-0.1925638745750329,-0.36528366339272583,-0.16339226367371412,-0.30075781710283445,-0.1706865035958731,-0.25641669606788176,-0.1883869695111856,-0.257918043868966,-0.15509489495184692,-0.2322922863933559,-0.16460357127016045,-0.25067602850917675,-0.11075894038892072,-0.18960160083876937,-0.20160510987196142,-0.23023724788510083,-0.12214284105513849,-0.23028840477229612,-0.1116343049016988,-0.11808801055875534
2019-02-19 18:00:00,-0.2116644964062665,-0.41264537590347594,-0.187837280046942,-0.2666607459143898,-0.1872192940601763,-0.25606334600674635,-0.23432990635598686,-0.26872557082679055,-0.1270030474899016,-0.2868715464538939,-0.19540999136447787,-0.28974797769516464,-0.1554484398541562,-0.2939507865109899,-0.2457773985280602,-0.2810411878314314,-0.1649310148337855,-0.34695408596729344,-0.18400686064787114,-0.20697547611700734
2019-02-19 19:00:00,-0.23264314351876653,-0.43427561279100263,-0.20846276261185295,-0.34237004175378155,-0.24230367233384179,-0.27290348611313575,-0.23149174480342596,-0.3536314469031499,-0.14239967865841324,-0.2723672449175153,-0.2764593944064367,-0.2854951285133914,-0.16298029742026265,-0.43054813499411426,-0.27027069282372035,-0.29020235361948016,-0.33204196041438305,-0.45550268217526557,-0.15004246455285053,-0.33049663272035085
2019-02-19 20:00:00,-0.27703082340187596,-0.47873607864057477,-0.22705773171995547,-0.4087888814906099,-0.24671549739339943,-0.30826487136995,-0.2907403976234354,-0.36335722294178674,-0.17710211606250914,-0.2928620940064863,-0.3232405482501434,-0.38901541752462765,-0.1381010686799971,-0.37059814182148865,-0.3647665451007084,-0.2924700902219507,-0.20759196965563761,-0.5206844262764689,-0.16831332841337832,-0.22099303672051682
2019-02-19 21:00:00,-0.29240853629318714,-0.5189282182504031,-0.2331443436596604,-0.31209423099769407,-0.32645364943104294,-0.3295696279440346,-0.24619490316594045,-0.5470787952794184,-0.19592618030179274,-0.2522156153872599,-0.42232330010223385,-0.383630610389921,-0.1418002931219302,-0.6364799203515618,-0.3936002853861909,-0.24869968685265942,-0.46520266391222365,-0.5995394344961381,-0.15582056521807086,-0.5183005055414581
2019-02-19 22:00:00,-0.2807868739644089,-0.5205383341984915,-0.23758978816946918,-0.44265001378726176,-0.23890976868220154,-0.3889075708430176,-0.298234241158106,-0.37866021368357256,-0.21105355688216265,-0.30035226178498964,-0.2937387253672449,-0.4101708160022721,-0.15439339413716732,-0.32313989729037224,-0.392061325132636,-0.22337424325727182,-0.22592785617776898,-0.5553992870319883,-0.12657946768045236,-0.267815473788273
2019-02-19 23:00:00,-0.29291670783988283,-0.5446900734198169,-0.24084748087565938,-0.32036366600159827,-0.26026132057122936,-0.3086272620707319,-0.28306039370792535,-0.4314552528975864,-0.1357834423301707,-0.35386865206297746,-0.37986774295718095,-0.2818554906436171,-0.181166219358704,-0.4968503723655468,-0.28641652754408603,-0.3438842517482671,-0.39473703281464056,-0.45418381805150426,-0.19365168283863257,-0.5106602060366618
2019-02-20 00:00:00,-0.29578898179946683,-0.5358951947977115,-0.2401575005748022,-0.3234376483687441,-0.31210050056977506,-0.3499924673288994,-0.20755393646464626,-0.4137886804578222,-0.21822416296488617,-0.26647126958966033,-0.3151089457814972,-0.4502580172757745,-0.15126345183506532,-0.4000801637941761,-0.3158492078346091,-0.3171932544422751,-0.24108577617005605,-0.5210601450830261,-0.19960845196336371,-0.2663409391364665
2019-02-20 01:00:00,-0.30386449050891257,-0.5591355476333266,-0.2486048308295829,-0.39940985916380584,-0.3187038317426555,-0.4285533675398143,-0.3664518644576459,-0.4231928876559345,-0.22885908140025243,-0.398732237743726,-0.36072549518497343,-0.45145061767475136,-0.23001187920725621,-0.43343209329385124,-0.3654548929846044,-0.47396797804166757,-0.26712290843826286,-0.49495424910377717,-0.2921502883636436,-0.3237210713344961
2019-02-20 02:00:00,-0.3357577786678318,-0.5639507057044965,-0.259683943089062,-0.4790532508985612,-0.31443449133797213,-0.4007315697493341,-0.415958218095578,-0.5195982977483704,-0.2240848266683211,-0.5170645087789544,-0.46383021679936476,-0.5298613608020397,-0.28912730680155524,-0.5092363765575594,-0.40460939884671315,-0.5404771776735381,-0.3846549567160797,-0.5611848992646004,-0.2806613501806359,-0.47311008255043185
2019-02-20 03:00:00,-0.3482853120146327,-0.5674747330625767,-0.26239950841600723,-0.41161369948440796,-0.2690970545249636,-0.41497917134147977,-0.3739147115711443,-0.3676313634446077,-0.22684611147090675,-0.44963467395104595,-0.23775026979047326,-0.5206299088911627,-0.29409506357309384,-0.3335700605762293,-0.3839877031781362,-0.5618319372384664,-0.1880903112461661,-0.523701691234328,-0.2993509316323755,-0.24997881103454814
2019-02-20 04:00:00,-0.37263335742587544,-0.5968213746824514,-0.2659923344111853,-0.40986161724119385,-0.3262847954152727,-0.4471745897602503,-0.30970340824662485,-0.46742647900084827,-0.24526682782170758,-0.31618566760896344,-0.34269931492017375,-0.5414110432373583,-0.18511910940134021,-0.40085951759187516,-0.4770820508239798,-0.26578395582258746,-0.29005028130254906,-0.5585531504757696,-0.12593083916817957,-0.358414761907409
2019-02-20 05:00:00,-0.4183577494209453,-0.6363451642760921,-0.3003287112402736,-0.5319954855144258,-0.3119609116637351,-0.45189124275435627,-0.4096785493099549,-0.5178279159347939,-0.24793232391106682,-0.5461805349871961,-0.472025062957443,-0.5946889387665901,-0.35629139042918906,-0.6913504127271938,-0.5174086615347994,-0.5579426640542973,-0.5697021074259763,-0.6140128226519203,-0.24886339576634214,-0.6626491854600528
