,sink1,sink4,sink7,sink8,sink10,sink11,sink13,sink14,sink16,sink17,sink20,sink21,sink23,sink24,sink26,sink27,sink29,sink30,sink31,sink32
2019-01-02 01:00:00,0.9916350710900476,1.7311810380057213,0.7780010790396547,0.6901166318664624,1.2078722941893982,0.5297648410375371,0.7461708202278765,1.14587798288049,0.4247562583483322,0.5969483643103438,1.5712618533829374,0.5156430306235131,0.7042405524251446,1.3752358560857918,0.8758153454383087,0.7333716231411278,1.5754276183335139,0.9248499909481354,0.8209691438002574,1.3429639969072646
2019-01-02 02:00:00,1.0188151658767772,1.721536575398447,0.7811302940383058,0.7954976537546253,1.5001776095491415,0.5442581908536521,1.0842416867589548,1.5757386269100033,0.5442869750294248,0.7978176265308257,1.965525085419633,0.5988144638263933,0.7865498563357759,1.7929770199475352,1.1083541831342267,0.7403112407579325,1.7072575134579022,1.0544794571177936,0.7858615971503322,1.280010764324135
2019-01-02 03:00:00,1.1038625592417062,1.6805476093175318,0.8366738602643647,0.9435480470888326,1.6948434537468533,0.7563392576994656,1.2029822148708977,1.5296957354462744,0.8143994836395965,0.8805517706607523,1.978932349524632,0.9402995709316653,1.0246275202662876,1.5824546434932958,1.5690479759426428,1.1717476856731828,1.8400300660622169,1.3324990665712884,1.147783342552156,1.1573851458299544
2019-01-02 04:00:00,1.131042654028436,1.7745811197384556,0.8683571621257081,0.8422531582724022,1.4178692001377682,0.6900635528442811,1.068631297499092,1.5459224419407667,0.6351762843156161,0.6358878315267597,1.5213401298862157,0.6828150966080547,0.5813411101271843,1.5662303425056239,1.1027926547087588,0.6153302066492828,1.7352789763899783,0.8093601224886142,0.5600762485185543,1.5295757553293392
2019-01-02 05:00:00,1.1757582938388624,1.8481201471189213,0.8816563258699757,0.7819728704243878,1.871750711859783,0.7555515969921835,0.9123211404816258,1.8984363766447885,0.8437060969841539,0.5164974892205866,2.4708577325774668,0.8391366298397871,0.5240851815977522,1.8459101502148085,1.1389214938027539,0.4926575226121881,1.631597224515333,1.1837694357537594,0.4534123591427428,1.4376277915843219
2019-01-02 06:00:00,1.1775118483412321,1.9276869636289338,0.9047342864850283,0.9542706156096628,1.627428456410989,0.7529393750292572,1.2959886592654337,1.689948128160531,0.8694661207139325,0.9059136946647114,1.6369485878718117,1.1014096374028601,0.8081051874264176,1.179502595370765,2.021068742528269,0.9606808920627465,1.1160181727388945,1.5345616288348114,1.0338823495768956,0.7869583765172949
2019-01-02 07:00:00,1.1161374407582938,1.9698814875357582,0.9305503102239007,1.0270497009295199,1.5297541166688067,0.8166547722094568,1.3541659669165949,1.8221330737071888,0.9720716030089285,0.9187659863236493,1.8625762532279713,1.1803318709733555,1.0735505520232367,1.3578512230313704,1.95916789368192,1.211106201825628,1.5026166452280736,1.5830301135141094,1.0370200052856449,1.0301917661837736
2019-01-02 08:00:00,1.0118009478672985,1.7781977932161832,0.807728621526841,0.9502675455905967,1.6376853170059318,0.663006606972266,1.4132113868692646,1.5855635879354657,0.6334447072249931,0.9646974481314518,1.9266799752354613,0.6710265248279201,0.8060486088788968,1.4167998439194043,0.9589119021449675,0.9534923162871303,1.8193957123355131,0.8755438447124151,0.7840668225471453,1.2630919690784277
2019-01-02 09:00:00,0.9898815165876776,1.7396199427870864,0.7768276234151604,0.8602199377473819,1.4483823815179078,0.5580237534241279,1.2440888876779408,1.3630517124101909,0.4732614181571077,0.8763773364890761,1.6471508018734335,0.5173112047722254,0.9011944473683283,1.5583562420636443,0.8855597216968111,1.0548474642159633,2.004729181565055,0.838422972901095,0.9719412517375329,1.5153415686447391
2019-01-02 10:00:00,0.9854976303317535,1.6696975888843482,0.7494469921769624,0.8689271135056112,1.6492696121232913,0.6839445458949278,1.3296414822466047,1.8125671707924416,0.6189552751357007,0.8175857918052447,1.9113222853251606,0.6989052830793901,0.8495135259221596,1.7123466718230334,1.0698987779611886,0.8225541570534904,2.1258382056171494,0.8507699996532735,0.8046863205648753,1.7382743163953795
2019-01-02 11:00:00,0.9890047393364929,1.7179199019207192,0.7619638521715674,0.713432967070875,1.6274251737832552,0.7085850626922912,0.7543094813333568,1.8506070163309962,0.6936549692070616,0.4655867713392992,2.5418360866617276,0.7133118133118814,0.46356588681161226,2.447881402965262,0.8935013351666382,0.5359793748515225,2.3540684906546616,0.818079533386718,0.633092960627488,1.6074269734441755
2019-01-02 12:00:00,0.9574407582938389,1.6383530854107073,0.7553142702994334,0.6416091421269773,1.4726057802476022,0.5404974621186176,0.9208191784992777,1.4323627651692203,0.485303813100802,0.7017037359804515,1.8064466168529927,0.5903997390456015,0.604696551217549,1.7285203378074003,1.0776771748949625,0.636633778132547,1.681004335704229,0.8426149947749425,0.6859718660198586,1.3196432508915605
2019-01-02 13:00:00,0.9276303317535545,1.6045974662852476,0.7083760453196655,0.6866666815176876,1.3679432264033724,0.45096945257437043,1.0028283858387037,1.4448772318940146,0.3633738634446191,0.7137691921127421,1.9305549729924747,0.39948312969710753,0.7717614462260461,1.7467295858085496,0.7260053743292618,0.9031140471787016,1.5819686767496879,0.6569205624923642,0.8770521402019759,1.1238716728621736
2019-01-02 14:00:00,0.9057109004739335,1.6033919084593382,0.6978149446992177,0.8424293897332847,1.4232208482413584,0.5585208742781654,1.0345358654005654,1.4934407592111383,0.4865367493618473,0.5823485022925079,1.7417362434278183,0.5795058639395115,0.6506679729470435,1.7957994892062465,0.7617931962795924,0.6070770989618145,2.0843100965126564,0.702819786955785,0.5747210512287705,1.3274133796047274
2019-01-02 15:00:00,0.9328909952606635,1.5925418880261546,0.7146344753169679,0.7328882416480431,1.2471560838741491,0.46418798134216865,0.8011650933870812,1.285681322546607,0.4408689468453077,0.5223056956022456,1.3779009095808823,0.49353050807010546,0.5891602326914628,1.3729656920809523,0.697638937436991,0.496022440649032,1.696512988853069,0.6561299199424669,0.5081229483188899,1.2517713672320685
2019-01-02 16:00:00,0.9302606635071089,1.6624642419288926,0.7427974103048286,0.7188434076716966,1.5808424801518606,0.6575200882861482,0.8090442124903349,1.4778920162052676,0.7734470350306414,0.5658514757632767,1.9328698603687744,0.6945995235231477,0.5735692035253868,2.0470600270796493,1.0459521754132008,0.6411862164544435,2.4201668416196966,0.7652253639572006,0.5625045894395667,1.875367535119794
2019-01-02 17:00:00,0.9285071090047392,1.6347364119329795,0.7142433234421365,0.7957150028255331,1.6089715191658784,0.6154043171288694,0.8342368021611191,1.5975798847261842,0.5054460090467486,0.6087057891640067,2.084040625404319,0.5117821638328824,0.68631343711196,2.0518764352686314,0.7178310461735173,0.7156217468363386,2.2769906633633115,0.7547087997188198,0.5986965628393631,1.9381622667479577
2019-01-02 18:00:00,0.9118483412322275,1.6648753575807111,0.7189371459401133,0.6307077036388412,1.6185682403408432,0.5332435287431448,0.9714843915169215,1.3944688768396079,0.4507463911613341,0.5717337811394836,1.855232361546401,0.5700220009896566,0.6778221645424342,1.8536750425835753,0.8051076102821401,0.6340108420440758,2.057539581922488,0.7054095973647774,0.6710506363477731,1.6763293444959728
2019-01-02 19:00:00,0.9065876777251184,1.6106252554147937,0.7255867278122472,0.6224028858712752,1.570811187688941,0.6108059938487482,0.7976837603526814,1.3959016276193081,0.7178295624843724,0.5017563840064817,1.6582892882833171,0.7702811087911455,0.5132459125293414,1.381854337204359,1.2487366205930037,0.585787694076553,1.2042055165432088,0.9162572538296735,0.519433153816403,0.8556252547396469
2019-01-02 20:00:00,0.882914691943128,1.581691867592971,0.7197194496897761,0.5589383257909915,1.4556798964769566,0.5069786451835127,0.7213956059997141,1.444497551722384,0.49263602599411466,0.5760421378231497,1.4594969791969716,0.4657024215635572,0.49410501737815526,1.4404473110812686,0.8084557568578393,0.5394212383407716,1.346468096923261,0.788582803134543,0.5048172595440878,0.846604863532265
2019-01-02 21:00:00,0.8653791469194312,1.5732529628116063,0.6950768815753979,0.70994730377594,1.3834869530981864,0.5050934030860322,0.8025719268554831,1.3251789563676664,0.4366057502790661,0.4748989954309629,1.789164025834066,0.5076814705148885,0.38207601700712773,1.6635345270952164,0.6697433180652863,0.3850334683323348,1.8297447019741473,0.5335817155734962,0.37774077532111333,1.3042912629744674
2019-01-02 22:00:00,0.8627488151658768,1.5527584797711487,0.6637847315888858,0.8022490687927964,1.5282620022574558,0.595919526822972,0.8542957647978364,1.3882491358445586,0.617538935916126,0.5136050438443972,1.445942224428338,0.6649385855509605,0.5512411154599164,1.1843151103587122,0.8612430319587256,0.44035862572034445,1.1131317510785403,0.7060766813963029,0.4818483005660206,0.7044954266090158
2019-01-02 23:00:00,0.8531042654028436,1.585308541070699,0.6731723765848395,0.5781036558425482,1.3497109020639089,0.4182609707818903,0.6547081954055793,1.5261658160987304,0.35620892168936924,0.38868937894299926,1.9802702032265402,0.32029407815825983,0.4115423923640504,1.5578482938829694,0.5930790796562593,0.4336907356609166,1.7553603127622646,0.465679321180276,0.36035865258690547,1.2450619025609408
2019-01-03 00:00:00,0.8732701421800948,1.6154474867184312,0.6923388184515781,0.6350995729015126,1.272207392801623,0.47856700585960193,0.9257196711518735,1.2349207225371888,0.4332848238556956,0.5675422603996957,1.608116446018208,0.5475986916203278,0.618375493262794,1.465708395080087,0.9120865006681071,0.519726445186595,1.6343098425102205,0.7867316916088688,0.5552698021036376,1.1446698941566866
2019-01-03 01:00:00,0.8618720379146919,1.541908459337965,0.6676962503371999,0.5444839980327553,1.4162273632350588,0.43704035763706633,0.5848998969500653,1.4132855555718697,0.36754996291380954,0.44549207504395294,1.339808159147306,0.4148686062946811,0.4440818814511313,1.415051726157633,0.5812448892926863,0.3841039592307877,1.5419267942087889,0.6019215332324994,0.32387372331776837,1.07325300105635
2019-01-03 02:00:00,0.851350710900474,1.4792194523906825,0.6387510115996762,0.5722585667138044,1.2842201660851833,0.5207247248486375,0.6756832028342535,1.2572406497335296,0.5502465155328,0.3753521094502459,1.6705756320438636,0.6728634253974304,0.36097364474488713,1.7261418463276081,1.0880201183887006,0.32356984038015313,1.7048833346118626,1.0892044162619308,0.2592553386725005,1.54390193612162
2019-01-03 03:00:00,0.8785308056872038,1.4611360850020434,0.674736984084165,0.6975674191374481,1.0165360034706412,0.5340958491096458,0.7634488487278152,1.0953827061724526,0.43676946007818246,0.5693749264881679,1.241989397323917,0.5092899911574039,0.5104530294516493,1.304352849207394,0.9406769113324971,0.541308310002291,1.6702360562097767,0.8132958945150088,0.6204872404445966,1.1171404999554628
2019-01-03 04:00:00,0.882914691943128,1.4997139354311402,0.7009441596978689,0.6896905932885986,1.0966799566599583,0.5623898627842024,0.7452640818022498,1.1152882900032661,0.48153414405148176,0.4340832243432692,1.274550693652208,0.5264392611544959,0.5095324651714354,1.0200952267316215,0.7962566737872921,0.5136474910421889,0.9118888840577563,0.7635028526463744,0.5838043825683725,0.7104038099777528
2019-01-03 05:00:00,0.9495497630331753,1.581691867592971,0.7142433234421365,0.6722733018151652,1.2892930746251938,0.6258503615385117,0.8066586234072896,1.3304984512629079,0.5276644800912569,0.602160364178732,1.8183939383165824,0.6894903228671101,0.60054325888637,1.425325739220954,1.0763504062364222,0.5160728556184717,1.5174258675867962,0.8440440682152849,0.4887618688969597,1.01894088439115
2019-01-03 06:00:00,1.015308056872038,1.6600531262770741,0.7447531696789856,0.6819734035445463,1.5344091903117554,0.6926000007929085,0.959955550008986,1.5990164742918673,0.6805134412522347,0.6602910578153746,1.5224190206061632,0.774004429513696,0.5875902342349318,1.4244240940718182,1.1498192713546262,0.5865225388062971,1.44381783098076,0.9885089732975672,0.5926190856133133,1.246151515214984
2019-01-03 07:00:00,1.015308056872038,1.721536575398447,0.7690045859185325,0.854769610830079,1.568654130351007,0.517223868927513,1.2238091874364254,1.7891104522169086,0.5751053186766054,0.8102987447090424,1.6975840355714933,0.682662429060002,0.7922049661818529,1.235690962464579,1.0623516988801214,0.6469627090395469,1.2372921446149863,1.007357911392404,0.6286560298474578,0.7884465739639116
2019-01-03 08:00:00,1.0468720379146919,1.7926644871270943,0.7717426490423523,0.9335227155036493,1.6298330689993834,0.5595737230613885,1.0047418565350528,1.7715978337443719,0.5862391172666735,0.6312521656157472,2.374116234154176,0.7622668680830035,0.5927959398981661,2.054672764356006,1.3186306687050728,0.6896536962737723,1.887852079680681,1.1406175396514553,0.7251338824482605,1.5171843338809292
2019-01-03 09:00:00,1.0012796208530805,1.721536575398447,0.7600080927974103,0.7672594933646729,1.743219866155787,0.5375341434049999,1.0950356913399615,1.4076980061631927,0.5468245691741381,0.6387197860075383,1.7513952092043548,0.6635049980654597,0.5656277753039554,1.7195473451407883,0.8613945700322795,0.4868593717603106,1.6218234271639378,0.8399632144194589,0.5216369907826139,1.4906694611861544
2019-01-03 10:00:00,0.9688388625592418,1.6479975480179814,0.7275424871864041,0.8024957611694514,1.7025937177253,0.6062832242355095,1.1066268598214974,1.6475356592897594,0.5035227844812677,0.8449561091113386,1.546719380508487,0.640546019245199,0.8550474064647838,1.2580672439263458,1.1720365493862757,0.6919094509395953,1.4386285207102028,0.9026791579402783,0.7037794378727861,1.2152214513332338
2019-01-03 11:00:00,0.9469194312796209,1.5780751941152433,0.6669139465875371,0.7444589576380362,1.551034025945958,0.5352288059736277,1.0719801491153904,1.8090133419462018,0.5448069442222163,0.8039248023203043,2.19609836885228,0.5654593635078482,0.7169303007183668,2.099521036063971,0.9282815120057585,0.6051485624929778,2.4755150631269207,0.7572823361568402,0.6606755029601998,1.6423410896723365
2019-01-03 12:00:00,0.9285071090047392,1.528647323252963,0.6766927434583221,0.6751633101159571,1.4491966627847888,0.5881942803904973,0.7986782525637994,1.269942796757401,0.6209431607062998,0.4390107608671853,1.7340569826172438,0.57619873081741,0.4553798669043906,1.3683906753035626,1.0112197209751472,0.41123797211447993,1.4562318928042692,0.7399846510056719,0.4541091595279338,0.9514032184044212
2019-01-03 13:00:00,0.9188625592417061,1.541908459337965,0.6719989209603453,0.7808660819406137,1.1578333815659199,0.5235877865801929,0.8977823517122998,1.3221174448141206,0.6067664304393956,0.5417891405508135,1.403500065865778,0.6305608770479159,0.4833491728518483,1.1225497430157434,0.8711719505089974,0.4221108568158678,1.0678099615338732,0.7622068091904566,0.4635764704692813,0.9817472497957564
2019-01-03 14:00:00,0.9477962085308058,1.5744585206375155,0.6923388184515781,0.8162393266216686,1.276563008876612,0.6278104209060102,1.1599299418246498,1.3782446357287519,0.6027430969967166,0.6211938039800682,1.4329136201831103,0.7446585874785234,0.6345294434786686,1.2055922508002028,1.312835301077087,0.7294541532371867,1.0829279203528726,1.2177495064226826,0.620869116955073,0.9496402256096826
2019-01-03 15:00:00,0.9311374407582939,1.5334695545566002,0.6860803884542757,0.6111484928364881,1.3233006769923248,0.627097637218689,0.7077140522554102,1.3583758532567212,0.732141454900767,0.4837015458530185,1.6129602217364616,0.91715684905716,0.5367178865552941,1.4259308144779617,1.307780678507748,0.5569966462551595,1.5956514852744155,1.2430416432569351,0.6262264391236223,1.4526577157229157
2019-01-03 16:00:00,0.9013270142180094,1.58410298324479,0.7173725384407876,0.6142377826615604,1.3825687954065433,0.6207749311992982,0.7780498396702693,1.5874853654275864,0.6755171008731468,0.6014366985965952,1.7751337116260881,0.7344294232588318,0.6344964206093334,1.3818842832220475,0.939166061521586,0.7248362941418256,1.4098503057373373,0.7707206718308504,0.5733661386631979,1.0191002681415824
2019-01-03 17:00:00,0.9092180094786728,1.651614221495709,0.7048556784461828,0.7480705556617603,1.6352152401190705,0.6369119700477315,0.7743578806117193,1.6842709280350983,0.58986550797846,0.5232531601564159,2.3137710655124897,0.7610465519897068,0.45976451445723004,2.470102727212331,1.2979039730144866,0.42962656901170265,2.6054447187412433,0.9343161408473697,0.384751279674073,1.9893281562750293
2019-01-03 18:00:00,0.8627488151658768,1.519002860645689,0.6860803884542757,0.6807678055849382,1.5685079973400335,0.4875130679056248,0.8665926508138396,1.369963350916344,0.46248407103964406,0.5564704022564957,1.5861130147410687,0.5526121733717304,0.6222281918547816,1.2603305701511163,0.70497401941271,0.6171080445676714,1.316982337848792,0.5661322613561169,0.48885248680409976,1.020607499626535
2019-01-03 19:00:00,0.8390758293838863,1.4804250102165917,0.680604262206636,0.695228645570001,1.4203598080449205,0.5831442372163886,0.7400869267224703,1.37918054488948,0.6458491641117481,0.4210731976470125,1.3645585651072278,0.7570233405474149,0.4714944107666703,1.2771883170293392,1.2462921185585871,0.48274316150996927,1.302302001947356,1.1265524295298406,0.4162589874376996,0.8454758008852372
2019-01-03 20:00:00,0.8145260663507108,1.455108295872497,0.6676962503371999,0.5901646757947971,1.2459988332646137,0.49121588040930997,0.8816543742608145,1.2784576364912628,0.4024217842630198,0.6162867962111476,1.3154712123470242,0.3928426714219645,0.5394490482184119,1.152342640836685,0.5955515526626819,0.5254596118836985,1.3382295959971833,0.5005122076315249,0.5685643792514554,1.1760649882881449
2019-01-03 21:00:00,0.7882227488151659,1.4948917041275034,0.671607769085514,0.5305990906056495,1.040112283123486,0.47671967783859803,0.8219118556887,1.0868608478824968,0.5025956322992633,0.4539334120948205,1.2078151499641578,0.5585253770545258,0.3702237301082275,0.9632350639924862,0.7355415449546188,0.39043072617110786,1.242537220123366,0.7731699797239735,0.3775305373626575,1.0262246661834342
2019-01-03 22:00:00,0.818909952606635,1.5214139762975074,0.6348394928513623,0.6809057566293295,1.5862011656451132,0.5466117719861157,0.7694804941202843,1.7086658067750262,0.5420661666699204,0.44351662036003797,1.6768106448848838,0.6170724161180897,0.4500738830956962,1.3182509678232721,0.9602320465901791,0.4782895260904354,1.339679844932493,1.0277827223965488,0.4603005149869,0.998667759545699
2019-01-03 23:00:00,0.7584123222748815,1.4563138536984064,0.6344483409765308,0.5771335845041562,1.1188472664190723,0.5578596133953426,0.7655357048312099,1.2131937058044002,0.5722614764270774,0.41638148070054753,1.2213380668318663,0.6058217313497526,0.4853088930291344,1.0933582475192691,0.8153658420121982,0.5583071718719703,1.3351843755708699,0.6458409211119007,0.5373315490174633,1.097655720839447
